"Time","id"
2017-12-12 12:34:07,156
2017-12-12 13:43:23,157
2017-12-12 15:21:37,158
2017-12-12 16:56:35,159
2017-12-12 20:54:20,160
2017-12-12 20:58:49,161
2017-12-12 23:07:16,162
2017-12-13 00:43:47,163
2017-12-13 01:28:23,164
2017-12-13 10:55:03,165
2017-12-13 12:16:41,166
2017-12-13 14:01:04,167
2017-12-13 22:05:28,168
2017-12-13 22:15:34,169
2017-12-13 22:38:34,170
2017-12-13 22:55:13,171
2017-12-13 23:40:49,172
2017-12-14 00:34:46,173
2017-12-14 04:01:39,174
2017-12-14 04:09:06,175
2017-12-14 04:10:12,176
2017-12-14 04:10:19,177
2017-12-14 09:27:29,178
2017-12-14 11:09:32,179
2017-12-14 13:00:55,180
2017-12-14 13:43:17,181
2017-12-14 13:43:59,182
2017-12-14 14:37:25,183
2017-12-14 15:28:03,184
2017-12-14 15:45:37,185
2017-12-14 16:22:40,186
2017-12-14 17:37:50,187
2017-12-14 17:39:10,188
2017-12-14 17:53:15,189
2017-12-14 17:54:51,190
2017-12-14 21:11:04,191
2017-12-14 21:41:01,192
2017-12-14 21:48:17,193
2017-12-14 22:03:50,194
2017-12-15 00:51:02,195
2017-12-15 01:53:18,196
2017-12-15 07:45:42,197
2017-12-15 10:08:20,198
2017-12-15 10:58:21,199
2017-12-15 11:31:55,200
2017-12-15 15:01:50,201
2017-12-15 19:13:47,202
2017-12-15 21:10:18,203
2017-12-15 21:18:40,204
2017-12-15 21:38:12,205
2017-12-15 21:42:35,206
2017-12-15 22:37:42,207
2017-12-16 01:38:24,208
2017-12-16 01:40:34,209
2017-12-16 04:13:12,210
2017-12-16 10:45:43,211
2017-12-16 11:32:22,212
2017-12-16 11:57:59,213
2017-12-16 13:49:37,214
2017-12-16 14:59:11,215
2017-12-16 19:23:27,216
2017-12-16 23:52:32,217
2017-12-17 14:57:53,218
2017-12-17 19:43:01,219
2017-12-17 20:04:08,220
2017-12-17 21:14:22,221
2017-12-17 23:05:55,222
2017-12-18 00:46:42,223
2017-12-18 10:57:37,224
2017-12-19 00:37:22,225
2017-12-19 06:13:30,226
2017-12-19 11:25:18,227
2017-12-19 12:24:16,228
2017-12-19 13:15:05,229
2017-12-19 19:34:07,230
2017-12-19 21:46:28,231
2017-12-19 22:42:00,232
2017-12-19 22:42:18,233
2017-12-19 22:46:11,234
2017-12-19 22:55:27,235
2017-12-19 22:56:33,236
2017-12-19 22:59:28,237
2017-12-19 23:11:48,238
2017-12-19 23:34:11,239
2017-12-19 23:47:00,240
2017-12-19 23:50:15,241
2017-12-20 00:03:47,242
2017-12-20 00:37:34,243
2017-12-20 16:41:52,245
2017-12-20 18:36:50,246
2017-12-20 20:36:42,247
2017-12-20 20:49:35,248
2017-12-20 22:24:19,249
2017-12-21 03:06:16,250
2017-12-21 03:08:25,251
2017-12-21 12:00:05,252
2017-12-21 12:16:48,253
2017-12-21 14:24:52,254
2017-12-21 15:04:07,255
2017-12-21 15:29:04,256
2017-12-21 17:02:02,257
2017-12-21 18:33:40,258
2017-12-22 00:11:22,259
2017-12-22 01:33:57,260
2017-12-22 10:14:15,261
2017-12-22 11:40:00,262
2017-12-22 12:20:56,263
2017-12-22 14:02:50,264
2017-12-22 14:52:12,265
2017-12-22 16:07:50,266
2017-12-22 16:17:25,267
2017-12-22 16:59:58,268
2017-12-22 19:09:42,269
2017-12-22 21:07:08,270
2017-12-22 22:42:54,271
2017-12-22 22:45:42,272
2017-12-22 22:46:51,273
2017-12-23 00:17:36,274
2017-12-23 00:19:17,275
2017-12-23 05:48:10,276
2017-12-23 07:59:05,277
2017-12-23 08:53:43,278
2017-12-23 11:19:51,279
2017-12-23 11:28:19,280
2017-12-23 12:38:50,281
2017-12-23 13:05:45,282
2017-12-23 13:07:49,283
2017-12-23 13:15:13,284
2017-12-23 13:23:41,285
2017-12-23 13:31:20,286
2017-12-23 13:52:54,287
2017-12-23 14:04:38,288
2017-12-23 15:17:57,289
2017-12-23 16:24:11,290
2017-12-23 16:31:10,291
2017-12-23 16:34:01,292
2017-12-23 17:19:50,293
2017-12-23 18:13:53,294
2017-12-23 20:24:34,295
2017-12-23 22:58:38,296
2017-12-23 23:07:56,297
2017-12-24 00:42:04,298
2017-12-24 01:47:52,299
2017-12-24 10:08:17,301
2017-12-24 10:37:57,302
2017-12-24 10:39:53,303
2017-12-24 10:42:31,304
2017-12-24 10:43:34,305
2017-12-24 10:46:25,306
2017-12-24 11:08:41,307
2017-12-24 11:09:22,308
2017-12-24 11:14:31,309
2017-12-24 11:30:48,310
2017-12-24 11:45:31,311
2017-12-24 11:46:36,312
2017-12-24 11:46:49,313
2017-12-24 11:47:59,314
2017-12-24 12:14:04,315
2017-12-24 12:14:38,316
2017-12-24 12:16:30,317
2017-12-24 12:25:40,318
2017-12-24 12:31:09,319
2017-12-24 12:32:13,320
2017-12-24 12:33:00,321
2017-12-24 12:33:47,322
2017-12-24 12:42:31,323
2017-12-24 12:42:34,324
2017-12-24 12:44:16,325
2017-12-24 12:49:01,326
2017-12-24 12:51:06,327
2017-12-24 13:14:02,328
2017-12-24 13:18:04,329
2017-12-24 13:19:45,330
2017-12-24 13:30:47,331
2017-12-24 13:32:32,332
2017-12-24 13:33:12,333
2017-12-24 13:45:58,334
2017-12-24 14:06:40,335
2017-12-24 14:11:50,336
2017-12-24 14:16:14,337
2017-12-24 14:21:08,338
2017-12-24 14:30:02,339
2017-12-24 14:31:11,340
2017-12-24 14:31:23,341
2017-12-24 14:43:32,342
2017-12-24 15:10:45,343
2017-12-24 15:24:23,344
2017-12-24 15:40:14,345
2017-12-24 15:40:30,346
2017-12-24 15:48:49,347
2017-12-24 15:55:44,348
2017-12-24 16:15:22,349
2017-12-24 16:16:20,350
2017-12-24 16:18:35,351
2017-12-24 16:29:23,352
2017-12-24 16:43:12,353
2017-12-24 16:47:13,354
2017-12-24 16:47:40,355
2017-12-24 17:21:19,356
2017-12-24 17:29:18,357
2017-12-24 17:34:17,358
2017-12-24 18:15:15,359
2017-12-24 18:20:22,360
2017-12-24 18:27:19,361
2017-12-24 18:40:37,362
2017-12-24 18:49:27,363
2017-12-24 19:21:49,364
2017-12-24 19:52:32,365
2017-12-24 19:58:48,366
2017-12-24 20:04:37,367
2017-12-24 20:05:45,368
2017-12-24 20:26:31,369
2017-12-24 20:31:39,370
2017-12-24 20:34:52,371
2017-12-24 20:38:13,372
2017-12-24 20:48:48,373
2017-12-24 21:10:23,374
2017-12-24 21:15:14,375
2017-12-24 21:16:17,376
2017-12-24 21:56:45,377
2017-12-24 22:12:43,378
2017-12-24 22:14:24,379
2017-12-24 22:26:34,380
2017-12-24 22:29:34,381
2017-12-24 23:00:54,382
2017-12-24 23:02:57,383
2017-12-25 00:13:58,384
2017-12-25 00:28:15,385
2017-12-25 00:49:18,386
2017-12-25 01:22:09,387
2017-12-25 01:24:53,388
2017-12-25 03:13:59,389
2017-12-25 04:47:49,390
2017-12-25 04:49:24,391
2017-12-25 09:55:12,392
2017-12-25 10:38:13,393
2017-12-25 11:02:40,394
2017-12-25 12:19:32,395
2017-12-25 12:21:25,396
2017-12-25 13:28:32,397
2017-12-25 13:29:46,398
2017-12-25 14:06:31,399
2017-12-25 14:07:51,400
2017-12-25 14:21:10,401
2017-12-25 14:27:04,402
2017-12-25 14:41:10,403
2017-12-25 14:48:13,404
2017-12-25 14:50:48,405
2017-12-25 14:56:06,406
2017-12-25 15:02:46,407
2017-12-25 15:30:10,408
2017-12-25 15:34:36,409
2017-12-25 15:38:30,410
2017-12-25 15:52:52,411
2017-12-25 15:53:45,412
2017-12-25 15:57:11,413
2017-12-25 16:22:20,414
2017-12-25 16:50:36,415
2017-12-25 17:05:42,416
2017-12-25 17:24:56,417
2017-12-25 17:56:29,418
2017-12-25 18:04:05,419
2017-12-25 18:58:39,420
2017-12-25 19:48:28,421
2017-12-25 20:45:29,422
2017-12-25 21:52:47,423
2017-12-25 22:27:11,424
2017-12-25 23:02:38,425
2017-12-25 23:03:39,426
2017-12-25 23:15:29,427
2017-12-26 02:50:08,428
2017-12-26 03:34:35,429
2017-12-26 08:08:06,430
2017-12-26 12:13:14,431
2017-12-26 12:31:12,432
2017-12-26 12:57:59,433
2017-12-26 13:00:11,434
2017-12-26 13:22:22,435
2017-12-26 14:16:46,436
2017-12-26 14:53:58,437
2017-12-26 15:47:59,438
2017-12-26 16:34:04,439
2017-12-26 16:42:19,440
2017-12-26 17:24:09,441
2017-12-26 17:37:55,442
2017-12-26 17:51:55,443
2017-12-26 17:52:48,444
2017-12-26 18:03:44,445
2017-12-26 18:26:00,446
2017-12-26 18:41:34,447
2017-12-26 19:13:21,448
2017-12-26 19:28:05,449
2017-12-26 19:31:22,450
2017-12-26 19:32:46,451
2017-12-26 19:49:49,452
2017-12-26 21:16:08,453
2017-12-26 21:18:50,454
2017-12-26 21:41:55,455
2017-12-26 21:55:22,456
2017-12-26 23:08:33,457
2017-12-27 00:42:07,458
2017-12-27 01:41:12,459
2017-12-27 02:32:10,460
2017-12-27 02:49:15,461
2017-12-27 05:24:56,462
2017-12-27 07:07:14,463
2017-12-27 11:05:22,464
2017-12-27 11:12:13,465
2017-12-27 12:02:33,466
2017-12-27 13:36:58,467
2017-12-27 13:39:37,468
2017-12-27 13:59:41,469
2017-12-27 14:07:38,470
2017-12-27 14:18:24,471
2017-12-27 14:39:09,472
2017-12-27 16:49:58,473
2017-12-27 16:52:49,474
2017-12-27 17:04:06,475
2017-12-27 18:17:15,476
2017-12-27 19:10:07,477
2017-12-27 19:11:07,478
2017-12-27 19:39:25,479
2017-12-27 22:06:42,480
2017-12-27 22:10:02,481
2017-12-27 23:18:23,482
2017-12-28 00:30:22,483
2017-12-28 02:16:02,484
2017-12-28 04:04:05,485
2017-12-28 04:14:06,486
2017-12-28 04:21:40,487
2017-12-28 09:01:45,488
2017-12-28 09:39:08,489
2017-12-28 10:27:01,490
2017-12-28 10:51:38,491
2017-12-28 10:55:15,492
2017-12-28 11:42:51,493
2017-12-28 11:43:39,494
2017-12-28 12:07:15,495
2017-12-28 13:36:46,496
2017-12-28 13:39:39,497
2017-12-28 13:48:46,498
2017-12-28 13:52:55,499
2017-12-28 14:38:25,500
2017-12-28 15:17:06,501
2017-12-28 15:26:06,502
2017-12-28 15:27:57,503
2017-12-28 15:29:43,504
2017-12-28 15:35:17,505
2017-12-28 15:42:01,506
2017-12-28 15:42:53,507
2017-12-28 15:53:31,508
2017-12-28 16:15:09,509
2017-12-28 16:16:10,510
2017-12-28 16:16:14,511
2017-12-28 16:22:04,512
2017-12-28 16:32:29,513
2017-12-28 16:59:05,514
2017-12-28 17:04:39,515
2017-12-28 17:11:26,516
2017-12-28 17:24:01,517
2017-12-28 17:45:12,518
2017-12-28 18:13:11,519
2017-12-28 19:03:16,520
2017-12-28 19:39:26,521
2017-12-28 20:22:52,522
2017-12-28 21:59:03,523
2017-12-28 22:00:23,524
2017-12-28 22:30:57,525
2017-12-28 22:55:42,526
2017-12-28 23:12:31,527
2017-12-28 23:30:00,528
2017-12-28 23:35:34,529
2017-12-29 02:27:48,530
2017-12-29 02:29:52,531
2017-12-29 03:04:10,532
2017-12-29 07:07:13,533
2017-12-29 09:35:55,534
2017-12-29 09:57:59,535
2017-12-29 10:02:25,536
2017-12-29 10:52:58,537
2017-12-29 10:59:57,538
2017-12-29 11:05:27,539
2017-12-29 11:15:46,540
2017-12-29 11:26:04,541
2017-12-29 11:39:45,542
2017-12-29 11:52:48,543
2017-12-29 12:00:56,544
2017-12-29 12:17:00,545
2017-12-29 12:19:31,546
2017-12-29 12:21:50,547
2017-12-29 13:35:47,548
2017-12-29 14:05:21,549
2017-12-29 14:35:04,550
2017-12-29 15:07:10,551
2017-12-29 15:17:22,552
2017-12-29 16:06:26,553
2017-12-29 16:19:21,554
2017-12-29 17:08:33,555
2017-12-29 17:09:45,556
2017-12-29 17:29:12,557
2017-12-29 17:31:53,558
2017-12-29 17:54:46,559
2017-12-29 17:59:13,560
2017-12-29 18:13:55,561
2017-12-29 18:44:34,562
2017-12-29 19:14:55,563
2017-12-29 19:46:55,564
2017-12-29 20:00:03,565
2017-12-29 20:11:32,566
2017-12-29 21:27:21,567
2017-12-29 21:35:00,568
2017-12-29 22:47:34,569
2017-12-29 23:11:25,570
2017-12-30 00:21:24,571
2017-12-30 00:27:22,572
2017-12-30 01:37:18,573
2017-12-30 03:22:24,574
2017-12-30 04:42:19,575
2017-12-30 08:40:56,576
2017-12-30 09:52:03,577
2017-12-30 12:57:38,578
2017-12-30 13:00:06,579
2017-12-30 14:15:16,580
2017-12-31 00:13:35,581
2017-12-31 10:59:23,582
2018-01-02 09:29:50,583
2018-01-02 17:19:13,584
2018-01-02 20:21:12,585
2018-01-02 21:25:37,586
2018-01-03 11:39:09,587
2018-01-03 16:54:07,588
2018-01-03 18:06:30,589
2018-01-04 14:19:45,590
2018-01-05 14:11:22,591
2018-01-05 18:01:32,592
2018-01-06 01:28:00,593
2018-01-06 09:26:07,594
2018-01-06 15:21:08,595
2018-01-06 15:44:24,596
2018-01-06 15:51:57,597
2018-01-06 15:53:57,598
2018-01-06 17:31:25,599
2018-01-06 19:09:06,600
2018-01-06 22:40:21,601
2018-01-07 16:52:02,602
2018-01-07 19:51:50,603
2018-01-07 21:29:18,604
2018-01-08 09:36:38,605
2018-01-08 18:37:29,606
2018-01-08 19:14:26,607
2018-01-08 19:15:42,608
2018-01-08 21:53:56,609
2018-01-08 21:54:11,610
2018-01-08 22:01:14,611
2018-01-09 00:53:12,612
2018-01-09 02:04:38,613
2018-01-09 02:42:12,614
2018-01-09 10:16:54,615
2018-01-09 11:08:43,616
2018-01-09 12:35:13,617
2018-01-09 12:43:37,618
2018-01-09 12:48:18,619
2018-01-09 12:52:58,620
2018-01-09 12:53:48,621
2018-01-09 12:54:02,622
2018-01-09 13:29:48,623
2018-01-09 17:48:48,624
2018-01-10 10:20:39,625
2018-01-10 11:10:30,626
2018-01-10 13:51:52,627
2018-01-10 13:54:18,628
2018-01-10 14:26:30,629
2018-01-10 14:28:41,630
2018-01-10 14:51:59,631
2018-01-10 15:31:29,632
2018-01-10 16:19:20,633
2018-01-10 17:07:39,634
2018-01-10 17:29:21,635
2018-01-10 20:44:21,636
2018-01-10 21:34:05,637
2018-01-10 23:31:09,638
2018-01-10 23:57:09,639
2018-01-11 00:18:30,640
2018-01-11 00:38:23,641
2018-01-11 01:31:42,642
2018-01-11 05:22:31,643
2018-01-11 08:54:51,644
2018-01-11 11:47:23,645
2018-01-11 12:12:01,646
2018-01-11 15:06:50,647
2018-01-11 16:35:33,648
2018-01-11 17:33:33,649
2018-01-11 18:40:15,650
2018-01-11 19:24:06,651
2018-01-12 03:54:42,652
2018-01-12 04:07:19,653
2018-01-12 06:41:25,654
2018-01-12 06:41:54,655
2018-01-12 07:43:02,656
2018-01-12 07:43:37,657
2018-01-12 08:23:57,658
2018-01-12 09:58:39,659
2018-01-12 11:41:03,660
2018-01-12 11:56:44,661
2018-01-12 11:57:44,662
2018-01-12 12:00:12,663
2018-01-12 12:03:04,664
2018-01-12 12:03:27,665
2018-01-12 13:10:04,666
2018-01-12 13:40:15,667
2018-01-12 13:48:01,668
2018-01-12 14:06:28,669
2018-01-12 14:18:03,670
2018-01-12 14:59:10,671
2018-01-12 15:36:42,672
2018-01-12 15:53:27,673
2018-01-12 18:15:11,674
2018-01-12 18:59:16,675
2018-01-12 21:56:49,676
2018-01-12 22:22:16,677
2018-01-13 00:05:15,678
2018-01-13 12:52:42,679
2018-01-13 12:54:33,680
2018-01-13 14:30:49,681
2018-01-13 14:54:13,682
2018-01-13 14:56:09,683
2018-01-13 15:05:46,684
2018-01-13 15:35:35,685
2018-01-13 20:27:15,686
2018-01-13 21:35:51,687
2018-01-14 14:25:16,688
2018-01-14 16:20:26,689
2018-01-14 16:28:24,690
2018-01-14 17:27:08,691
2018-01-14 17:31:28,692
2018-01-14 17:32:48,693
2018-01-14 17:58:57,694
2018-01-14 20:25:56,695
2018-01-14 20:30:48,696
2018-01-14 21:03:25,697
2018-01-14 21:06:21,698
2018-01-15 00:03:30,699
2018-01-15 00:14:57,700
2018-01-15 01:19:48,701
2018-01-15 13:00:07,702
2018-01-15 13:55:59,703
2018-01-15 14:55:15,704
2018-01-15 17:27:08,705
2018-01-15 19:17:36,706
2018-01-15 19:22:05,707
2018-01-15 19:28:11,708
2018-01-15 22:03:16,709
2018-01-15 22:17:06,710
2018-01-16 01:49:19,711
2018-01-16 01:56:21,712
2018-01-16 11:18:13,713
2018-01-16 12:47:32,714
2018-01-16 14:09:04,715
2018-01-16 14:33:03,716
2018-01-16 14:41:27,717
2018-01-16 14:42:32,718
2018-01-16 14:43:57,719
2018-01-16 14:45:21,720
2018-01-16 15:40:38,721
2018-01-16 15:51:33,722
2018-01-16 16:11:23,723
2018-01-16 19:39:21,724
2018-01-16 21:56:19,725
2018-01-16 22:45:58,726
2018-01-16 22:47:26,727
2018-01-17 00:08:56,728
2018-01-17 10:15:16,729
2018-01-17 10:41:14,730
2018-01-17 12:27:41,731
2018-01-17 15:30:17,732
2018-01-17 15:49:23,733
2018-01-17 18:26:13,734
2018-01-17 20:20:17,735
2018-01-17 23:10:08,736
2018-01-18 14:26:29,737
2018-01-18 14:40:37,738
2018-01-18 16:28:41,739
2018-01-18 16:35:06,740
2018-01-18 16:37:19,741
2018-01-18 16:41:07,742
2018-01-18 18:50:27,743
2018-01-18 18:51:13,744
2018-01-18 18:52:59,745
2018-01-18 19:16:20,746
2018-01-18 19:50:47,747
2018-01-18 19:58:04,748
2018-01-18 23:17:54,749
2018-01-18 23:57:07,750
2018-01-19 00:42:26,751
2018-01-19 01:13:23,752
2018-01-19 02:19:10,753
2018-01-19 02:21:42,754
2018-01-19 03:08:23,755
2018-01-19 03:28:02,756
2018-01-19 03:37:55,757
2018-01-19 05:29:36,758
2018-01-19 05:32:21,759
2018-01-19 07:06:36,760
2018-01-19 07:09:21,761
2018-01-19 07:12:00,762
2018-01-19 07:21:41,763
2018-01-19 09:33:56,764
2018-01-19 11:50:51,765
2018-01-19 13:52:17,766
2018-01-19 14:23:01,767
2018-01-19 22:10:30,768
2018-01-19 22:40:57,769
2018-01-19 23:45:07,770
2018-01-20 04:35:24,771
2018-01-20 08:22:13,772
2018-01-20 20:17:15,773
2018-01-20 21:08:49,774
2018-01-21 00:11:00,775
2018-01-21 01:21:21,776
2018-01-21 11:20:11,777
2018-01-21 12:34:54,778
2018-01-21 14:01:00,779
2018-01-21 14:01:20,780
2018-01-21 14:10:17,781
2018-01-21 15:14:13,782
2018-01-21 16:40:40,783
2018-01-21 18:16:40,784
2018-01-21 19:43:02,785
2018-01-21 19:43:58,786
2018-01-21 19:50:36,787
2018-01-21 21:46:09,788
2018-01-21 21:53:37,789
2018-01-21 22:12:22,790
2018-01-21 22:23:24,791
2018-01-21 23:30:12,792
2018-01-22 00:05:06,793
2018-01-22 00:42:07,794
2018-01-22 00:44:04,795
2018-01-22 00:44:36,796
2018-01-22 00:44:50,797
2018-01-22 00:45:00,798
2018-01-22 02:20:28,799
2018-01-22 14:02:48,800
2018-01-22 14:12:23,801
2018-01-22 14:43:50,802
2018-01-22 17:56:27,803
2018-01-22 19:54:44,804
2018-01-22 20:01:00,805
2018-01-22 21:29:39,806
2018-01-23 00:46:33,807
2018-01-23 09:50:54,808
2018-01-23 16:39:22,809
2018-01-24 11:29:56,810
2018-01-24 15:15:52,811
2018-01-24 15:23:00,812
2018-01-24 16:07:21,813
2018-01-24 16:31:47,814
2018-01-24 16:43:04,815
2018-01-24 18:45:31,816
2018-01-24 22:57:55,817
2018-01-24 23:00:12,818
2018-01-25 02:28:59,819
2018-01-25 05:13:11,820
2018-01-25 05:13:39,821
2018-01-25 05:15:30,822
2018-01-25 07:51:32,823
2018-01-25 12:59:52,824
2018-01-25 17:37:29,825
2018-01-25 17:55:31,826
2018-01-25 20:59:39,827
2018-01-25 21:41:27,828
2018-01-26 16:53:49,829
2018-01-26 16:55:19,830
2018-01-26 19:48:00,831
2018-01-26 23:26:51,832
2018-01-27 06:48:24,833
2018-01-27 11:49:28,834
2018-01-27 16:42:26,835
2018-01-28 10:59:26,836
2018-01-29 15:45:11,837
2018-01-31 12:50:43,838
2018-01-31 22:18:26,839
2018-01-31 22:19:19,840
2018-02-01 14:15:41,841
2018-02-01 14:35:02,842
2018-02-02 10:48:41,843
2018-02-02 14:38:09,844
2018-02-02 15:21:31,845
2018-02-03 00:17:00,846
2018-02-03 15:22:07,847
2018-02-03 19:18:31,848
2018-02-04 14:13:02,849
2018-02-04 15:05:06,850
2018-02-04 15:14:51,851
2018-02-05 10:29:41,852
2018-02-05 10:57:09,853
2018-02-05 15:01:17,854
2018-02-05 17:09:15,855
2018-02-05 23:50:10,856
2018-02-06 13:05:30,857
2018-02-06 15:14:32,858
2018-02-06 19:30:05,859
2018-02-06 21:13:43,860
2018-02-07 04:55:02,861
2018-02-07 22:26:38,862
2018-02-07 22:55:48,863
2018-02-08 15:23:23,864
2018-02-08 19:58:18,865
2018-02-08 20:18:23,866
2018-02-08 22:46:01,867
2018-02-08 23:31:25,868
2018-02-09 00:57:49,869
2018-02-09 12:27:35,870
2018-02-09 12:42:05,871
2018-02-09 13:33:38,872
2018-02-09 15:21:00,873
2018-02-09 15:22:26,874
2018-02-09 15:35:19,875
2018-02-09 16:25:04,876
2018-02-09 23:44:55,877
2018-02-10 10:13:18,878
2018-02-10 12:56:16,879
2018-02-10 15:53:58,880
2018-02-10 16:19:12,881
2018-02-10 19:22:49,882
2018-02-10 20:22:01,883
2018-02-11 01:17:21,884
2018-02-11 08:12:45,885
2018-02-11 10:22:38,886
2018-02-11 11:37:27,887
2018-02-11 20:08:11,888
2018-02-11 23:00:44,889
2018-02-12 11:49:43,890
2018-02-12 13:34:10,891
2018-02-12 14:06:38,892
2018-02-12 17:34:47,893
2018-02-12 17:36:17,894
2018-02-12 20:57:50,895
2018-02-12 23:50:57,896
2018-02-13 13:10:55,897
2018-02-13 15:46:27,898
2018-02-13 17:20:29,899
2018-02-13 17:31:48,900
2018-02-13 20:01:33,901
2018-02-13 22:38:56,902
2018-02-14 01:06:48,903
2018-02-14 11:37:09,904
2018-02-14 11:54:07,905
2018-02-14 14:57:10,906
2018-02-14 15:43:55,907
2018-02-14 22:29:08,908
2018-02-15 10:10:47,909
2018-02-15 11:51:09,910
2018-02-15 16:35:30,911
2018-02-15 17:43:56,912
2018-02-16 01:24:39,913
2018-02-16 14:17:03,914
2018-02-16 14:33:55,915
2018-02-16 18:04:52,916
2018-02-16 18:11:46,917
2018-02-16 18:12:08,918
2018-02-16 22:18:37,919
2018-02-16 23:21:58,920
2018-02-17 07:13:43,921
2018-02-17 10:18:24,922
2018-02-17 13:23:09,923
2018-02-17 13:38:28,924
2018-02-19 01:43:27,925
2018-02-19 12:29:57,926
2018-02-19 14:39:05,927
2018-02-19 14:58:08,928
2018-02-19 15:12:41,929
2018-02-19 23:41:31,930
2018-02-20 00:14:02,931
2018-02-20 01:30:25,932
2018-02-20 01:40:22,933
2018-02-20 02:37:19,934
2018-02-20 03:13:18,935
